endTime,artistName,trackName,msPlayed
2022-04-20 03:58,Doja Cat,Won't Bite (feat. Smino),195213
2022-04-20 04:01,Doja Cat,Juicy,203093
2022-04-20 04:02,Anne-Marie,To Be Young (feat. Doja Cat) - Acoustic,10333
2022-04-20 04:05,Anne-Marie,To Be Young (feat. Doja Cat),2930
2022-04-20 04:05,Doja Cat,Say So - Snakehips Remix,30636
2022-04-20 04:05,Doja Cat,Been Like This,177373
2022-04-20 04:08,Doja Cat,Ain't Shit,174253
2022-04-20 04:12,L8LOOMER,Right Side (Feat. Doja Cat),212727
2022-04-20 04:44,Tove Lo,Equally Lost (feat. Doja Cat),116221
2022-04-20 16:28,Tove Lo,Equally Lost (feat. Doja Cat),5098
2022-04-20 16:31,Steely Dan,Dirty Work,187400
2022-04-20 16:33,Will Paquin,Chandelier,127464
2022-04-20 16:37,Orville Peck,Dead of Night,239001
2022-04-20 16:43,Tame Impala,Eventually,318591
2022-04-20 16:46,Frank Ocean,Lost,212198
2022-04-20 16:52,Kid Cudi,Pursuit Of Happiness (Nightmare),295293
2022-04-20 16:53,carwash,striptease,51424
2022-04-20 16:58,Rejjie Snow,Egyptian Luvr,256613
2022-04-20 17:00,Rainbow Kitten Surprise,Heart,126506
2022-04-20 17:55,ODESZA,It’s Only (feat. Zyra),20060
2022-04-20 18:13,America,A Horse with No Name,252239
2022-04-20 18:13,Ingrid Michaelson,The Way I Am,290
2022-04-20 18:13,Noah Cyrus,re: Stacks - Spotify Singles,19687
2022-04-20 18:16,John Mayer,Waiting On the World to Change,201173
2022-04-20 18:19,Wild Rivers,Speak Too Soon,173604
2022-04-20 18:24,Train,Drops of Jupiter (Tell Me),259933
2022-04-20 18:25,Andy Grammer,Fine By Me,52858
2022-04-20 19:44,Falcone,Get Connected (Education Connection Commercial Jingle),16277
2022-04-20 19:51,George Ezra,Barcelona,188960
2022-04-20 19:55,Jack Johnson,Upside Down,209546
2022-04-20 19:57,Ingrid Michaelson,The Way I Am,135386
2022-04-20 20:01,Third Eye Blind,Never Let You Go - 2008 Remaster,237240
2022-04-20 20:08,Mumford & Sons,Awake My Soul,255826
2022-04-20 20:12,Jack Johnson,Washing Dishes,203946
2022-04-20 20:15,The Avett Brothers,Ain't No Man,212346
2022-04-20 20:19,John Mayer,Neon,262106
2022-04-20 20:24,John Mayer,Your Body Is a Wonderland,249626
2022-04-20 20:26,Jack Johnson,Do You Remember,144013
2022-04-20 20:29,Zac Brown Band,Knee Deep (feat. Jimmy Buffett),203173
2022-04-20 20:33,Andy Grammer,Keep Your Head Up,189933
2022-04-20 20:36,Phillip Phillips,Home,210173
2022-04-20 20:37,John Mayer,Waiting On the World to Change,41063
2022-04-20 21:01,John Mayer,Waiting On the World to Change,160102
2022-04-20 21:05,Plain White T's,Hey There Delilah,232533
2022-04-20 21:55,John Mayer,The Heart of Life,198200
2022-04-20 21:56,Natasha Bedingfield,Unwritten,64638
2022-04-21 00:32,Natasha Bedingfield,Unwritten,194730
2022-04-21 00:46,Jack Johnson,Banana Pancakes,191906
2022-04-21 00:47,John Scofield,What'd I Say,29720
2022-04-21 00:47,Kodak Black,Patty Cake,10843
2022-04-21 00:50,Childish Gambino,Bonfire,192946
2022-04-21 00:55,Kid Cudi,Pursuit Of Happiness (Nightmare),295293
2022-04-21 00:59,B.o.B,HeadBand (feat. 2 Chainz),220240
2022-04-21 01:01,Aminé,REEL IT IN,121346
2022-04-21 01:15,Mac Miller,The Spins,195873
2022-04-21 01:17,Will Paquin,Chandelier,127464
2022-04-21 01:18,Orville Peck,The Curse of the Blackened Eye,20309
2022-04-21 01:21,Frank Ocean,Lost,234093
2022-04-21 01:22,BROCKHAMPTON,1999 WILDFIRE,7546
2022-04-21 01:22,Gorillaz,Rhinestone Eyes,10704
2022-04-21 01:22,Joan Baez,Man Of Constant Sorrow,8333
2022-04-21 01:22,Beach Bunny,Sports,2205
2022-04-21 01:22,Fleet Foxes,Montezuma,11331
2022-04-21 01:25,Steve Lacy,Dark Red,173104
2022-04-21 01:28,Joy Again,Looking Out for You,179499
2022-04-21 01:31,Wallows,Are You Bored Yet? (feat. Clairo),178000
2022-04-21 01:38,Sarah Kinsley,The King - Live From The Studio,1044
2022-04-21 01:38,Sarah Kinsley,The King - Live From The Studio,4806
2022-04-21 01:38,Patrick Watson,Je te laisserai des mots,23453
2022-04-21 01:38,Dr. Dog,Where'd All the Time Go?,1416
2022-04-21 01:38,Dr. Dog,Where'd All the Time Go?,998
2022-04-21 01:40,Beach House,Space Song,162284
2022-04-21 01:44,Doja Cat,Won't Bite (feat. Smino),195213
2022-04-21 01:47,KiNG MALA,she calls me daddy,171997
2022-04-21 18:35,Beach House,Myth,258653
2022-04-21 18:39,girl in red,i wanna be your girlfriend,204990
2022-04-21 18:42,Ducks Ltd.,18 Cigarettes,193640
2022-04-21 18:44,Snail Mail,Glory,133656
2022-04-21 18:49,Train,Drops of Jupiter (Tell Me),259933
2022-04-21 18:52,Palace,Live Well,1090
2022-04-21 18:52,Briston Maroney,Under My Skin,3200
2022-04-21 18:52,Why Don't We,Big Plans,117309
2022-04-21 18:56,Briston Maroney,Under My Skin,253777
2022-04-21 19:00,Palace,Live Well,249840
2022-04-21 19:05,The Technicolors,Space Cadet,288835
2022-04-21 19:08,Briston Maroney,I've Been Waiting,211530
2022-04-21 19:11,Christian Leave,Maybe,180028
2022-04-21 19:16,"Tyler, The Creator",911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),255653
2022-04-21 19:19,Steve Lacy,Dark Red,173104
2022-04-21 19:21,Bruce Springsteen,I'm On Fire,155880
2022-04-21 19:23,Steve Lacy,C U Girl,129697
2022-04-21 20:53,Erik Satie,Gnossienne No. 1 (Arr. Kleynjans),60454
2022-04-21 20:56,Briston Maroney,I've Been Waiting,720
2022-04-21 20:56,Olivia O'Brien,Josslyn,164181
2022-04-21 21:14,The Technicolors,Space Cadet,288835
2022-04-21 22:06,Briston Maroney,I've Been Waiting,50501
2022-04-21 22:08,Domenico Cimarosa,Sonata No. 42 in D Minor (Arr. Ólafsson),143531
2022-04-21 22:14,Frédéric Chopin,"12 Études, Op. 10: No. 3 in E Major",234466
2022-04-21 22:14,Johann Sebastian Bach,"Partita for Violin Solo No. 1 in B Minor, BWV 1002: 4. Double. Presto",11189
2022-04-21 22:18,Frédéric Chopin,"Nocturne No. 2 In E Flat, Op. 9 No. 2",242586
2022-04-21 22:21,Sophie Hutchings,Pure Imagination (arr. piano),203926
2022-04-21 22:28,John Williams,Superman March,29750
2022-04-21 22:32,Sherwood Roberts,You in the Rain,218124
2022-04-21 22:35,Henri de Quengo,"""L'envol"", Op. 1, No. 2",191774
2022-04-21 22:38,Angelo Nicola Giuliano,Equilibrium,202000
2022-04-21 22:42,George Frideric Handel,"Handel / Orch. Hale: Keyboard Suite No. 4 in D Minor, HWV 437: III. Sarabande",207266
2022-04-21 22:43,Dora Bondy,Winter Sun,105820
2022-04-21 23:07,Bruce Springsteen,I'm On Fire,155880
2022-04-21 23:09,Steve Lacy,C U Girl,129697
2022-04-21 23:13,Erik Satie,Gnossienne No. 1 (Arr. Kleynjans),220773
2022-04-21 23:16,The Wombats,Greek Tragedy,209557
2022-04-21 23:20,Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",207333
2022-04-21 23:23,Wallows,Are You Bored Yet? (feat. Clairo),178000
2022-04-21 23:25,Gorillaz,Rhinestone Eyes,2391
2022-04-21 23:25,Wallows,These Days,111414
2022-04-21 23:41,Mother Mother,Verbatim,18019
2022-04-21 23:45,Frank Ocean,Lost,234093
2022-04-21 23:54,Kid Cudi,Pursuit Of Happiness (Nightmare),295293
2022-04-21 23:56,Still Woozy,Goodie Bag,146390
2022-04-22 00:55,Rejjie Snow,Egyptian Luvr,256613
2022-04-22 00:59,Mac Miller,The Spins,195873
2022-04-22 01:27,Tame Impala,Eventually,318591
2022-04-22 01:31,The Backseat Lovers,Kilby Girl,50419
2022-04-22 01:31,Wiz Khalifa,The Thrill,234333
2022-04-22 16:47,The Backseat Lovers,Kilby Girl,6500
2022-04-22 16:51,Mumford & Sons,Awake My Soul,255826
2022-04-22 16:55,Hozier,Someone New,222813
2022-04-22 17:51,John Mayer,Waiting On the World to Change,201173
2022-04-22 18:53,The Avett Brothers,Ain't No Man,212346
2022-04-22 19:58,Ray LaMontagne,Supernova,94194
2022-04-22 20:00,Ray LaMontagne,Supernova,118793
2022-04-22 20:04,Pandas & People,Breathing Room,50381
2022-04-22 20:04,Pandas & People,Bad Honey,206465
2022-04-22 20:07,Jack Johnson,Do You Remember,144013
2022-04-22 20:10,Andy Grammer,Fresh Eyes,198001
2022-04-22 20:14,Train,50 Ways to Say Goodbye,247946
2022-04-22 20:19,Third Eye Blind,Jumper - 1998 Edit,272973
2022-04-22 20:22,Phillip Phillips,Home,210173
2022-04-22 20:27,John Mayer,Neon,262106
2022-04-22 20:31,Ray LaMontagne,You Are the Best Thing,231840
2022-04-22 20:35,John Mayer,Gravity,245826
2022-04-22 20:38,George Ezra,Blame It on Me,196400
2022-04-22 20:40,Mumford & Sons,Awake My Soul,98538
2022-04-22 20:42,Eric Hutchinson,"OK, It's Alright with Me",151506
2022-04-22 20:46,Ben Rector,Brand New,243933
2022-04-22 20:49,Mat Kearney,Hey Mama,177613
2022-04-22 20:53,John Mayer,Love Is A Verb,144400
2022-04-22 20:56,Corinne Bailey Rae,Put Your Records On,215360
2022-04-22 20:58,Sara Bareilles,Love Song,68270
2022-04-22 21:02,Sara Bareilles,Love Song,190573
2022-04-22 21:05,Eric Hutchinson,"OK, It's Alright with Me",151506
2022-04-22 21:09,Hozier,Someone New,222813
2022-04-22 21:09,Corinne Bailey Rae,Put Your Records On,19134
2022-04-22 22:00,Corinne Bailey Rae,Put Your Records On,115211
2022-04-23 19:59,Corinne Bailey Rae,Put Your Records On,3552
2022-04-23 20:02,George Ezra,Budapest,200733
2022-04-23 20:06,Zac Brown Band,Chicken Fried,238146
2022-04-23 20:10,The Avett Brothers,Ain't No Man,212346
2022-04-23 20:12,Daryl Hall & John Oates,Rich Girl,142786
2022-04-23 20:15,Zac Brown Band,Knee Deep (feat. Jimmy Buffett),203173
2022-04-23 20:19,Plain White T's,Rhythm Of Love,200200
2022-04-23 20:23,John Mayer,Gravity,245826
2022-04-23 20:26,Sara Bareilles,King of Anything,207493
2022-04-23 20:29,John Mayer,Something Like Olivia,180626
2022-04-23 20:33,Plain White T's,Hey There Delilah,232533
2022-04-23 20:57,John Mayer,Waiting On the World to Change,201173
2022-04-23 21:00,Counting Crows,Accidentally In Love,188613
2022-04-23 21:01,Daryl Hall & John Oates,You Make My Dreams (Come True),3784
2022-04-23 21:01,Zac Brown Band,Loving You Easy,12956
2022-04-23 21:01,John Mayer,Rosie,63960
2022-04-23 21:03,Ingrid Michaelson,The Way I Am,135386
2022-04-23 21:07,Third Eye Blind,Never Let You Go - 2008 Remaster,237240
2022-04-23 22:34,Ray LaMontagne,Supernova,235426
2022-04-23 22:38,Ben Rector,Brand New,243933
2022-04-23 22:41,Jack Johnson,Banana Pancakes,191906
2022-04-23 22:45,John Mayer,No Such Thing,213400
2022-04-24 07:22,Ingrid Michaelson,Be OK,2879
2022-04-24 07:22,John Mayer,No Such Thing,4249
2022-04-24 07:24,John Mayer,Love Is A Verb,114636
2022-04-24 07:28,Frank Ocean,Lost,234093
2022-04-24 07:33,Kid Cudi,Pursuit Of Happiness (Nightmare),295293
2022-04-24 07:36,Kevin Abstract,Peach,176732
2022-04-24 07:39,Still Woozy,Goodie Bag,146390
2022-04-24 07:44,Tame Impala,Eventually,349087
2022-04-24 07:47,Steve Lacy,Dark Red,173104
2022-04-24 07:53,Beach House,Space Song,320466
2022-04-24 07:57,Dr. Dog,Where'd All the Time Go?,234800
2022-04-24 08:01,Declan McKenna,Brazil,252306
2022-04-24 08:04,Saint Motel,My Type,204811
2022-04-24 08:07,Vampire Weekend,A-Punk,137760
2022-04-24 08:09,alt-J,Left Hand Free,173630
2022-04-24 08:12,MARINA,Bubblegum Bitch,154666
2022-04-24 08:16,KYLE,Don't Wanna Fall In Love,232368
2022-04-24 08:19,KiNG MALA,she calls me daddy,183569
2022-04-24 08:22,Doja Cat,Won't Bite (feat. Smino),195213
2022-04-24 08:26,Briston Maroney,Under My Skin,253777
2022-04-24 08:29,Still Woozy,Maybe She,169090
2022-04-24 08:31,Steve Lacy,C U Girl,129697
2022-04-24 08:35,Sure Sure,Warm Animal,211146
2022-04-24 08:39,Passion Pit,Take a Walk,264493
2022-04-24 08:43,Phoenix,Lisztomania,241640
2022-04-24 08:47,Two Door Cinema Club,What You Know,191706
2022-04-24 08:51,MGMT,Time to Pretend,261000
2022-04-24 08:56,The Technicolors,Space Cadet,288835
2022-04-24 08:59,Kiltro,The Drunk,200853
2022-04-24 09:03,BROCKHAMPTON,1999 WILDFIRE,251250
2022-04-24 09:07,Bas,Tribe (with J. Cole),238053
2022-04-24 09:12,Childish Gambino,Feels Like Summer,297404
2022-04-24 17:12,A$AP Rocky,Sundress,97876
2022-04-24 17:16,Mayer Hawthorne,The Walk,218413
2022-04-24 17:19,Mat Kearney,Hey Mama,177613
2022-04-24 17:23,Ben Rector,Brand New,243933
2022-04-24 17:27,John Mayer,Gravity,245826
2022-04-24 17:30,Andy Grammer,Fine By Me,172893
2022-04-24 17:35,John Mayer,Stop This Train,285053
2022-04-24 17:39,George Ezra,Budapest,200733
2022-04-24 17:42,George Ezra,Barcelona,188960
2022-04-24 17:43,John Mayer,Love Is A Verb,54782
2022-04-24 17:47,Frank Ocean,Lost,234093
2022-04-24 17:49,Still Woozy,Goodie Bag,146390
2022-04-24 17:54,Kid Cudi,Pursuit Of Happiness (Nightmare),295293
2022-04-24 17:57,Kevin Abstract,Peach,176732
2022-04-24 17:59,Gorillaz,Rhinestone Eyes,2530
2022-04-24 17:59,Mother Mother,Burning Pile,106402
2022-04-24 17:59,Cavetown,Boys Will Be Bugs,14164
2022-04-24 18:09,Mac Miller,The Spins,195873
2022-04-24 18:13,Orville Peck,The Curse of the Blackened Eye,250213
2022-04-24 18:18,Kid Cudi,Pursuit Of Happiness (Nightmare),295293
2022-04-24 18:23,Tame Impala,Breathe Deeper - Lil Yachty Remix,288386
2022-04-24 18:26,Doja Cat,Woman,172626
2022-04-24 18:28,Coi Leray,TWINNEM,117066
2022-04-24 18:29,Gorillaz,Rhinestone Eyes,61681
2022-04-25 15:42,Red Hearse,Everybody Wants You,106730
2022-04-25 15:47,Orange Ocean,Made for Mermaid,282852
2022-04-25 15:47,Lorde,Solar Power,13479
2022-04-25 15:51,Cassia,Slow,194841
2022-04-25 15:54,Bakar,1st Time,181746
2022-04-25 15:58,beabadoobee,Last Day On Earth,222357
2022-04-25 16:23,girl in red,You Stupid Bitch,160603
2022-04-25 16:51,girl in red,You Stupid Bitch,35307
2022-04-25 16:52,Wet Leg,Wet Dream,45822
2022-04-25 17:49,MUNA,Silk Chiffon,22947
2022-04-25 17:56,DYGL,Waves,244687
2022-04-25 18:00,carpetgarden,IDC,225017
2022-04-25 18:03,Mild High Club,Me Myself and Dollar Hell,118894
2022-04-25 18:04,A Great Big World,Shorty Don't Wait,20630
2022-04-25 18:06,Jack Johnson,Upside Down,90310
2022-04-25 18:07,Jack Johnson,Upside Down,4960
2022-04-25 18:10,Corinne Bailey Rae,Put Your Records On,215360
2022-04-25 18:13,Mat Kearney,Hey Mama,177613
2022-04-25 18:18,Tom Petty,Wildflowers,190320
2022-04-25 18:20,Daryl Hall & John Oates,Rich Girl,142786
2022-04-25 18:25,John Mayer,Paper Doll,257386
2022-04-25 18:28,Jack Johnson,Better Together,207680
2022-04-25 18:30,Ingrid Michaelson,The Way I Am,135386
2022-04-25 18:34,Los Lonely Boys,Heaven,226960
2022-04-25 18:38,O.A.R.,This Town,215693
2022-04-25 18:41,Norah Jones,Sunrise,200626
2022-04-25 18:45,John Mayer,Slow Dancing in a Burning Room,242000
2022-04-25 18:48,Zac Brown Band,Loving You Easy,155653
2022-04-25 18:52,John Mayer,Clarity,271426
2022-04-25 18:54,Plain White T's,Rhythm Of Love,89637
2022-04-25 22:02,Plain White T's,Rhythm Of Love,110559
2022-04-25 22:02,Jack Johnson,Home,19520
2022-04-25 22:06,Jack Johnson,My Mind Is For Sale,239840
2022-04-25 22:22,Zac Brown Band,Whatever It Is,205220
2022-04-25 22:25,Wallows,Pleaser,187895
2022-04-25 23:31,Briston Maroney,Under My Skin,120894
2022-04-26 00:36,Jack Johnson,Banana Pancakes,2370
2022-04-26 00:37,The Avett Brothers,Ain't No Man,28430
2022-04-26 00:40,carpetgarden,IDC,225017
2022-04-26 02:54,carpetgarden,IDC,5570
2022-04-26 02:54,Arizona Zervas,FML,6642
2022-04-26 03:00,carpetgarden,IDC,314327
2022-04-26 03:05,Matt Maltese,Good Morning,171026
2022-04-26 03:12,late night drive home,Stress Relief,205714
2022-04-26 03:14,Jordana,Summer's Over,88053
2022-04-26 15:51,Jordana,Summer's Over,84947
2022-04-26 15:54,carwash,friendship,172000
2022-04-26 15:57,carpetgarden,Westside,180020
2022-04-26 16:00,Sir Chloe,Sedona,183600
2022-04-26 16:08,Joy Again,What Lovers Do,214809
2022-04-26 16:11,I DONT KNOW HOW BUT THEY FOUND ME,New Invention [Feat. Tessa Violet],191797
2022-04-26 16:15,Matt Maltese,madhouse,211075
2022-04-26 16:17,Vundabar,Alien Blues,155933
2022-04-26 16:21,carpetgarden,Beautiful Mind,199500
2022-04-26 16:24,Mickey Darling,VROOM VROOM,186500
2022-04-26 16:26,Wet Leg,Wet Dream,140080
2022-04-26 16:29,Sir Chloe,Squaring Up,180576
2022-04-26 16:32,Sipper,Dance In Room Song,171243
2022-04-26 16:35,Daisy the Great,Glitter,181922
2022-04-26 16:39,carpetgarden,Could You Love,218625
2022-04-26 16:42,Moxie,Honey,197643
2022-04-26 16:45,Peach Tree Rascals,Song From Hell,183322
2022-04-26 16:48,Sir Chloe,Mercy,179192
2022-04-26 16:52,Mickey Darling,Reverse Cowgirl,219452
2022-04-26 16:55,carpetgarden,No Emotion,175312
2022-04-26 16:58,carpetgarden,Beautiful Mind,199500
2022-04-26 17:00,carpetgarden,Can I Have a Ride Home? I'm at a Party and I Don't Know Any1,111653
2022-04-26 17:03,Mickey Darling,VROOM VROOM,186500
2022-04-26 17:06,Ricky Montgomery,Sorry for Me,197513
2022-04-26 17:09,Jordana,Summer's Over,173000
2022-04-26 17:11,Wet Leg,Wet Dream,94155
2022-04-26 17:13,Lonely God,Built For This,145200
2022-04-26 17:16,carpetgarden,Westside,180020
2022-04-26 17:20,Matt Maltese,madhouse,211075
2022-04-26 17:23,Hippo Campus,Bad Dream Baby,178150
2022-04-26 17:29,Early Eyes,Dying Plant,186453
2022-04-26 17:33,carpetgarden,Could You Love,218625
2022-04-26 17:36,Sarah and the Sundays,Are You Really Gonna Show Up Tonight,189453
2022-04-26 17:39,Matt Maltese,Good Morning,171026
2022-04-26 17:41,Daisy the Great,Record Player (with AJR),149538
2022-04-26 17:45,carpetgarden,IDC,225017
2022-04-26 17:48,JAWNY,Best Thing,156706
2022-04-26 17:51,Joy Again,What Lovers Do,214809
2022-04-26 17:58,carwash,punch22,144000
2022-04-26 19:17,Sam Austins,JOY FOR YOUTH (with Sir Chloe),213346
2022-04-26 19:21,Sir Chloe,Squaring Up,180576
2022-04-26 20:41,mxmtoon,mona lisa,190052
2022-04-26 20:44,Sir Chloe,Sedona,183600
2022-04-26 20:48,I DONT KNOW HOW BUT THEY FOUND ME,New Invention [Feat. Tessa Violet],191797
2022-04-26 20:50,"DUDE, MY DUDE",Loser,152140
2022-04-26 20:54,Ritt Momney,Sunny Boy,223899
2022-04-26 20:57,The Happy Fits,Too Late,201257
2022-04-26 21:00,awfultune,redesign,148548
2022-04-26 21:02,Pigeon Pit,Soup For My Family,138133
2022-04-26 21:06,Vundabar,Smile Boyo,208237
2022-04-26 21:09,late night drive home,Stress Relief,205714
2022-04-26 21:12,dacelynn,tell me what you want,154503
2022-04-26 21:15,Kevin Walkman,its alright :),202035
2022-04-26 21:18,Sir Chloe,Mercy,179192
2022-04-26 21:21,Wet Leg,Too Late Now,209186
2022-04-26 21:23,Harriette,at least i'm pretty,106800
2022-04-26 21:27,Moxie,Honey,197643
2022-04-26 21:28,Frankie Cosmos,Slide,60905
2022-04-26 21:30,Sipper,Dance In Room Song,171243
2022-04-26 21:34,Peach Tree Rascals,Song From Hell,183322
2022-04-26 21:37,Daisy the Great,Glitter,181922
2022-04-26 21:41,late night drive home,Euphoria,240000
2022-04-26 21:43,carwash,friendship,172000
2022-04-26 21:45,Vundabar,Alien Blues,82729
2022-04-26 22:04,Johann Sebastian Bach,"Goldberg Variations, BWV 988: Aria - Edit",161293
2022-04-26 22:07,Christoph Willibald Gluck,"Orfeo ed Euridice, Wq. 30 (Arranged by Sgambati): Melodie dell'Orfeo",181546
2022-04-26 22:13,Franz Liszt,"Ave Maria, S. 558 (after Schubert, D. 839)",328000
2022-04-26 23:27,Ludwig van Beethoven,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 - ""Moonlight"": I. Adagio sostenuto",403333
2022-04-26 23:31,Chad Lawson,Stay,201073
2022-04-26 23:34,Erik Satie,3 Gymnopédies: No. 1 in D Major: Lent et douloureux,190560
2022-04-26 23:36,Johann Sebastian Bach,"Gottes Zeit ist die allerbeste Zeit, Sonatina az ""Actus tragicus""-ból, BWV 106",138840
2022-04-26 23:39,Sergei Rachmaninoff,"Rhapsody on a Theme of Paganini, Op. 43: Variation No. 18 Andante cantabile",174653
2022-04-26 23:42,Camille Saint-Saëns,Carnival of the Animals: The Swan,150146
2022-04-26 23:48,Johann Sebastian Bach,"Suite No. 3 in D Major, BWV 1068: II. Air",363253
2022-04-26 23:51,Richard Wagner,"Die Walküre, WWV 86B - Concert version / Dritter Aufzug: The Ride of the Valkyries",183666
2022-04-26 23:55,Frédéric Chopin,"Nocturne No. 2 In E Flat, Op. 9 No. 2",242586
2022-04-26 23:59,Robert Schumann,"Kinderszenen, Op. 15: Träumerei (Arr. Lewin for Guitar)",215800
2022-04-27 00:01,Camille Saint-Saëns,"Le Carnaval des Animaux, R. 125: 7. Aquarium",151173
2022-04-27 00:10,Claude Debussy,Debussy: Deux Arabesques - No. 1 Andante con moto,145603
2022-04-27 00:12,Pharrell Williams,Hug Me,87480
2022-04-27 04:30,carpetgarden,IDC,225017
2022-04-27 04:34,Early Eyes,Dying Plant,186453
2022-04-27 04:37,mxmtoon,mona lisa,190052
2022-04-27 04:38,carpetgarden,Beautiful Mind,51476
2022-04-27 04:39,Martin Kohlstedt,PAN,97760
2022-04-27 04:41,Hans Zimmer,Cornfield Chase,126959
2022-04-27 04:45,Hans Zimmer,Themyscira,231186
2022-04-27 04:47,Hans Zimmer,Oogway Ascends,123506
2022-04-27 04:48,Denez Prigent,"Gortoz A Ran - From ""Black Hawk Down""",8756
2022-04-27 04:50,Hans Zimmer,Look to the Stars,178092
2022-04-27 04:52,Hans Zimmer,Red Warrior,80797
2022-04-27 04:52,Hans Zimmer,Why so Serious?,9860
2022-04-27 04:54,Hans Zimmer,The Arrival of Kai,121400
2022-04-27 04:57,John Powell,Test Drive - From How To Train Your Dragon Music From The Motion Picture,156306
2022-04-27 05:03,John Powell,Flying With Mother,24240
2022-04-27 05:03,Alan Menken,"Kingdom Dance - From ""Tangled""/Score",80
2022-04-27 05:04,Yuji Nomi,The Elf Queen,60466
2022-04-27 05:07,Joe Hisaishi,Night Signals,157093
2022-04-27 05:09,Joe Hisaishi,Departure -To the West-,152973
2022-04-27 05:11,Joe Hisaishi,A Journey (A Parting),78360
2022-04-27 05:18,Joe Hisaishi,The Boy Who Swallowed a Star,449840
2022-04-27 05:22,Joe Hisaishi,The Sixth Station,218240
2022-04-27 05:23,Joe Hisaishi,Nahoko (Her Destiny),45866
2022-04-27 05:26,Yuji Nomi,A Hilly Town,193026
2022-04-27 05:28,Joe Hisaishi,A Journey (The Wedding),116960
2022-04-27 05:29,Yuji Nomi,Feeling Down After School,75266
2022-04-27 05:32,Joe Hisaishi,The Flower Garden,178506
2022-04-27 05:34,Joe Hisaishi,The House At Swamp Bottom,89773
2022-04-27 05:35,Joe Hisaishi,Porco e Bella,66160
2022-04-27 05:37,Yuji Nomi,Starry Night Sky,130066
2022-04-27 05:38,Yuji Nomi,At the Crossroads,44710
